config_fingerprint,suite,task,display_name,category,category_display_name,seed,task_seed,optimizer_seed,method_seed,dataset_seed,split_seed,optimizer,method_id,method_display_name,implementation_kind,original_framework,implementation_framework,source_url,source_commit,paper_url,train_size,train_min_percentile,train_max_percentile,reference_min_utility,reference_max_utility,d_best_utility,refnorm_d_best_score,recommendation_count,query_count,cumulative_simulated_cost,training_summary_json,resolved_method_config_json,diagnostics_json,raw_max_utility,raw_median_utility,raw_mean_utility,refnorm_max_score,refnorm_median_score,refnorm_mean_score,regret,best_objective
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,42,42.0,42,42,42.0,42,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-0.8456677526622005,-0.0563777355578851,-0.0563777355578851,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.0563775945585333,-0.4942180606621204,-0.4782430907136656,1.0000001786407389,0.4452732004510217,0.4655128710439204,-1.409993518608488e-07,0.0563775945585333
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,42,42.0,42,42,42.0,42,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-0.8456677526622005,-0.0563777355578851,-0.0563777355578851,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.0111326789483428, ""final_overestimation"": 0.00016713787044864148, ""final_train_mse"": 0.5027939677238464, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 42, ""train_samples"": 205, ""validation_mse"": 0.18897736072540283, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.0111326789483428, ""validation_mse"": 0.18897736072540283}",-0.4961752619564031,-0.4999377384027262,-0.4999812550611959,0.4427935019221296,0.4380265894250901,0.4379714554977292,0.439797526398518,0.4961752619564031
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,42,42.0,42,42,42.0,42,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-0.8456677526622005,-0.0563777355578851,-0.0563777355578851,1.0,128,0,0.0,"{""lengthscale"": 0.5153689384460449, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 42, ""support_points"": 205, ""support_train_mse"": 0.9768754243850708, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.4826768928616459,-0.5002697668606806,-0.5006369903866353,0.4598954147833602,0.4376059221788826,0.4371406641393827,0.4262991573037608,0.4826768928616459
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,43,43.0,43,43,43.0,43,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-0.7108897055949641,-0.2264917840124072,-0.2264917840124072,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.2264917319164968,-0.4953618305045348,-0.4783480286013756,1.0000001075477578,0.4449397189531425,0.4800633252798876,-5.209591036337002e-08,0.2264917319164968
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,43,43.0,43,43,43.0,43,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-0.7108897055949641,-0.2264917840124072,-0.2264917840124072,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.011134935542941093, ""final_overestimation"": 0.0005680977483280003, ""final_train_mse"": 2.27862811088562, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 43, ""train_samples"": 205, ""validation_mse"": 0.6801217198371887, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.011134935542941093, ""validation_mse"": 0.6801217198371887}",-0.4979536665554889,-0.50024779058162,-0.5000653053569555,0.4395890848247251,0.4348530528891708,0.4352297787513884,0.2714618825430817,0.4979536665554889
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,43,43.0,43,43,43.0,43,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-0.7108897055949641,-0.2264917840124072,-0.2264917840124072,1.0,128,0,0.0,"{""lengthscale"": 0.5089548230171204, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 43, ""support_points"": 205, ""support_train_mse"": 0.9747803211212158, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.4854936342887505,-0.5001469600284185,-0.5001835404471537,0.4653118051576917,0.4350612093421798,0.4349856920513217,0.2590018502763433,0.4854936342887505
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,44,44.0,44,44,44.0,44,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-0.7741769514498964,-0.2568305289111241,-0.2568305289111241,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.256826120506343,-0.4962570825603967,-0.4860471986237109,1.0000085211853973,0.537202649485164,0.556937750554546,-4.408404781108821e-06,0.256826120506343
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,44,44.0,44,44,44.0,44,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-0.7741769514498964,-0.2568305289111241,-0.2568305289111241,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.011135280132293701, ""final_overestimation"": 0.00044018501648679376, ""final_train_mse"": 2.9628114700317383, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 44, ""train_samples"": 205, ""validation_mse"": 1.1543519496917725, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.011135280132293701, ""validation_mse"": 1.1543519496917725}",-0.4987004826366539,-0.500007991930548,-0.5000412205591226,0.5324797018241623,0.529952363783478,0.529888134812083,0.2418699537255297,0.4987004826366539
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,44,44.0,44,44,44.0,44,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-0.7741769514498964,-0.2568305289111241,-0.2568305289111241,1.0,128,0,0.0,"{""lengthscale"": 0.5155747532844543, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 44, ""support_points"": 205, ""support_train_mse"": 0.8667137622833252, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.4952221628359211,-0.5000112496593587,-0.4999552960809139,0.5392030880296059,0.529946066786594,0.5300542217404259,0.2383916339247969,0.4952221628359211
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,45,45.0,45,45,45.0,45,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-0.9516011264860847,-0.0125210067435063,-0.0125210067435063,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.0125209729954858,-0.4953150708004054,-0.4719902227074621,1.0000000359373176,0.4858861838229063,0.5107241583498691,-3.3748020544788204e-08,0.0125209729954858
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,45,45.0,45,45,45.0,45,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-0.9516011264860847,-0.0125210067435063,-0.0125210067435063,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.011131532490253448, ""final_overestimation"": 1.794930903997738e-05, ""final_train_mse"": 2.6612303256988525, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 45, ""train_samples"": 205, ""validation_mse"": 0.6375012397766113, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.011131532490253448, ""validation_mse"": 0.6375012397766113}",-0.4973024802114015,-0.5002290921343295,-0.5000229393646589,0.4837698474537146,0.4806533807525238,0.4808729070371683,0.4847814734678951,0.4973024802114015
37c4cda71c6478d0,synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,45,45.0,45,45,45.0,45,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-0.9516011264860847,-0.0125210067435063,-0.0125210067435063,1.0,128,0,0.0,"{""lengthscale"": 0.5061230063438416, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 45, ""support_points"": 205, ""support_train_mse"": 0.9935649633407593, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.4966970748058584,-0.5001296709343314,-0.5001800959442495,0.4844145266379668,0.4807592515913458,0.4807055554169108,0.4841760680623521,0.4966970748058584
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,38,38.0,38,38,38.0,38,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-1.6696612399793018,-0.0002867764119782,-0.0002867764119782,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.0002867764071345,-0.2472274096155993,-0.2518929358860636,1.0000000000029017,0.8520759490498446,0.8492811738976632,-4.8437177662882794e-12,0.0002867764071345
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,38,38.0,38,38,38.0,38,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-1.6696612399793018,-0.0002867764119782,-0.0002867764119782,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.018199242651462555, ""final_overestimation"": 0.6700875759124756, ""final_train_mse"": 0.028483767062425613, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 38, ""train_samples"": 205, ""validation_mse"": 0.025968898087739944, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.018199242651462555, ""validation_mse"": 0.025968898087739944}",-0.0007336654678347,-0.0014305705043066,-0.0014360387440267,0.9997323014904028,0.9993148367144156,0.999311561092415,0.0004468890558565,0.0007336654678347
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,38,38.0,38,38,38.0,38,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-1.6696612399793018,-0.0002867764119782,-0.0002867764119782,1.0,128,0,0.0,"{""lengthscale"": 0.5061017274856567, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 38, ""support_points"": 205, ""support_train_mse"": 0.00034238718217238784, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.0007613910985786,-0.0010253312912842,-0.0013840607789164,0.9997156930952532,0.99955758585301,0.9993426972851897,0.0004746146866003,0.0007613910985786
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,39,39.0,39,39,39.0,39,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-1.9253187471894524,-0.0004986244566677,-0.0004986244566677,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.0004986244979663,-0.2243201022845398,-0.2497534429273358,0.9999999999785444,0.8837182367409485,0.8705048770392187,4.1298572092500485e-11,0.0004986244979663
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,39,39.0,39,39,39.0,39,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-1.9253187471894524,-0.0004986244566677,-0.0004986244566677,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.015310054644942284, ""final_overestimation"": 0.45976272225379944, ""final_train_mse"": 0.10847672075033188, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 39, ""train_samples"": 205, ""validation_mse"": 0.08489584177732468, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.015310054644942284, ""validation_mse"": 0.08489584177732468}",-0.0038785302542072,-0.0053790019998511,-0.0053722196939183,0.9982440406988572,0.9974645020147366,0.9974680256198012,0.0033799057975394,0.0038785302542072
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,39,39.0,39,39,39.0,39,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-1.9253187471894524,-0.0004986244566677,-0.0004986244566677,1.0,128,0,0.0,"{""lengthscale"": 0.5135964155197144, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 39, ""support_points"": 205, ""support_train_mse"": 0.0003307374136056751, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.0001952866463252,-0.0055440775548538,-0.0079003441638566,1.000157592809198,0.9973787404658764,0.996154591475966,-0.0003033378103425,0.0001952866463252
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,40,40.0,40,40,40.0,40,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-1.8144712868596635,-0.0005706106781513,-0.0005706106781513,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.0005706106494911,-0.2220528385756049,-0.2364916823910766,1.0000000000158002,0.8778972681328389,0.8699371609422581,-2.8660150966884623e-11,0.0005706106494911
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,40,40.0,40,40,40.0,40,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-1.8144712868596635,-0.0005706106781513,-0.0005706106781513,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.014232844114303589, ""final_overestimation"": 0.5464149117469788, ""final_train_mse"": 0.08142741769552231, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 40, ""train_samples"": 205, ""validation_mse"": 0.1367870569229126, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.014232844114303589, ""validation_mse"": 0.1367870569229126}",-3.5226140942805744e-05,-7.306486578194052e-05,-7.893733601150237e-05,1.0002951564792046,1.0002742960620186,1.000271058580327,-0.0005353845372085,3.5226140942805744e-05
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,40,40.0,40,40,40.0,40,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-1.8144712868596635,-0.0005706106781513,-0.0005706106781513,1.0,128,0,0.0,"{""lengthscale"": 0.508934497833252, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 40, ""support_points"": 205, ""support_train_mse"": 0.0003724365378729999, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-2.361844579027498e-05,-0.0002636591034985,-0.0006388565582717,1.0003015557795107,1.0001692218205127,0.99996237617582,-0.000546992232361,2.361844579027498e-05
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,41,41.0,41,41,41.0,41,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-1.7769048269255077,-0.0072740912967526,-0.0072740912967526,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.0072740911007549,-0.2434489753603027,-0.2540746807121591,1.0000000001107563,0.866540019164147,0.8605355431240758,-1.9599774754575083e-10,0.0072740911007549
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,41,41.0,41,41,41.0,41,coms,coms,COM,lightweight_adaptation,TensorFlow,pytorch,https://github.com/rail-berkeley/design-baselines,,https://proceedings.mlr.press/v139/trabucco21a.html,256,0.0,100.0,-1.7769048269255077,-0.0072740912967526,-0.0072740912967526,1.0,128,0,0.0,"{""epochs"": 100, ""final_alpha"": 0.014240936376154423, ""final_overestimation"": 0.5733813643455505, ""final_train_mse"": 0.09031272679567337, ""resolved_method_config"": {""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 41, ""train_samples"": 205, ""validation_mse"": 0.08932804316282272, ""validation_samples"": 51}","{""adversarial_steps"": 20, ""alpha"": 0.1, ""alpha_learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 100, ""hidden_size"": 128, ""learning_rate"": 0.001, ""overestimation_limit"": 0.5, ""particle_learning_rate"": 0.05, ""particle_steps"": 100, ""validation_fraction"": 0.2}","{""final_alpha"": 0.014240936376154423, ""validation_mse"": 0.08932804316282272}",-0.0001561158428181,-0.0003021527393854,-0.0003017454608387,1.0040222942055792,1.0039397702678858,1.0039400004167742,-0.0071179754539345,0.0001561158428181
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,41,41.0,41,41,41.0,41,bdi,bdi,BDI,lightweight_adaptation,JAX,pytorch,https://github.com/GGchen1997/BDI,,https://proceedings.neurips.cc/paper_files/paper/2022/hash/bd391cf5bdc4b63674d6da3edc1bde0d-Abstract.html,256,0.0,100.0,-1.7769048269255077,-0.0072740912967526,-0.0072740912967526,1.0,128,0,0.0,"{""lengthscale"": 0.5182544589042664, ""resolved_method_config"": {""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}, ""split_seed"": 41, ""support_points"": 205, ""support_train_mse"": 0.0003851572109851986, ""train_samples"": 205, ""validation_samples"": 51}","{""distillation_weight"": 1.0, ""forward_weight"": 1.0, ""gamma"": 0.0, ""label"": 2.0, ""learning_rate"": 0.05, ""lengthscale"": null, ""max_support_points"": 512, ""ridge"": 0.001, ""steps"": 100, ""validation_fraction"": 0.2}",{},-0.0008153463383227,-0.00120497539194,-0.0038587057897123,1.0036497698804576,1.0034295945377871,1.001929998975649,-0.0064587449584298,0.0008153463383227
37c4cda71c6478d0,synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,42,42.0,42,42,42.0,42,best_logged,best_logged,Best Logged,native_baseline,PyTorch,pytorch,,,,256,0.0,100.0,-1.699370768572424,-0.000718420892411,-0.000718420892411,1.0,128,0,0.0,"{""resolved_method_config"": {}, ""visible_logged_samples"": 256}",{},{},-0.0007184208747391,-0.2180613414166389,-0.2477345180611502,1.0000000000104037,0.8720497924009755,0.8545811345646392,-1.7671912002324708e-11,0.0007184208747391
